sim result, 0
total time, 2099.406250
total energy, 73895.875000
map,x,slope,radius,vi,ft,fslope,faero,ftyres,fres,ftot,a,dt,dE,TmotorCase,Twindings
2,167.000000,-0.004174,0.006230,7.475198,15.152443,-3.398602,1.402579,1.288270,-0.642615,15.795057,0.181552,0.133560,16.718300,25.485807,28.745548
2,168.000000,-0.004200,0.006450,7.499446,15.173653,-3.419877,1.412616,1.301273,-0.640850,15.814503,0.181776,0.133128,16.739235,25.489120,28.761259
2,169.000000,-0.004226,0.006669,7.523646,15.194820,-3.441152,1.422710,1.314819,-0.638484,15.833304,0.181992,0.132701,16.760214,25.492434,28.776968
2,170.000000,-0.004252,0.006888,7.547796,15.215946,-3.462426,1.432862,1.328923,-0.635503,15.851449,0.182201,0.132278,16.781212,25.495749,28.792673
2,171.000000,-0.004282,0.006753,7.571898,15.237029,-3.486248,1.441403,1.327420,-0.652286,15.889315,0.182636,0.131859,16.802197,25.499065,28.808374
2,172.000000,-0.004311,0.006618,7.595980,15.258093,-3.510069,1.449970,1.325911,-0.669049,15.927142,0.183071,0.131440,16.822929,25.502384,28.824072
2,173.000000,-0.004340,0.006484,7.620042,15.279140,-3.533890,1.458565,1.324398,-0.685789,15.964930,0.183505,0.131025,16.843699,25.505703,28.839767
2,174.000000,-0.004369,0.006349,7.644086,15.300171,-3.557711,1.467187,1.322884,-0.702501,16.002672,0.183939,0.130615,16.864660,25.509024,28.855459
2,175.000000,-0.004399,0.006215,7.668111,15.321188,-3.581532,1.475837,1.321372,-0.719185,16.040373,0.184372,0.130206,16.885424,25.512346,28.871147
2,176.000000,-0.004428,0.006080,7.692117,15.342186,-3.605353,1.484515,1.319865,-0.735835,16.078020,0.184805,0.129801,16.906290,25.515671,28.886833
2,177.000000,-0.004457,0.005945,7.716105,15.363169,-3.629175,1.493220,1.318366,-0.752450,16.115620,0.185237,0.129399,16.927214,25.518995,28.902515
2,178.000000,-0.004486,0.005811,7.740075,15.384134,-3.652996,1.501953,1.316878,-0.769026,16.153160,0.185669,0.128999,16.947985,25.522322,28.918194
2,179.000000,-0.004516,0.005676,7.764026,15.405087,-3.676817,1.510715,1.315403,-0.785561,16.190647,0.186099,0.128601,16.968714,25.525650,28.933870
2,180.000000,-0.004545,0.005541,7.787958,15.426020,-3.700638,1.519505,1.313945,-0.802050,16.228069,0.186530,0.128206,16.989353,25.528980,28.949543
2,181.000000,-0.004572,0.005411,7.811872,15.446938,-3.722237,1.528340,1.312684,-0.816075,16.263012,0.186931,0.127815,17.010307,25.532310,28.965214
2,182.000000,-0.004598,0.005281,7.835765,12.847298,-3.743837,1.537202,1.311442,-0.830055,13.677353,0.157211,0.127458,14.296255,25.535643,28.979376
2,183.000000,-0.004625,0.005151,7.855803,10.125919,-3.765437,1.544583,1.309592,-0.846124,10.972043,0.126115,0.127166,11.471662,25.538979,28.992235
2,184.000000,-0.004651,0.005020,7.871840,7.947777,-3.787036,1.550415,1.307136,-0.864347,8.812124,0.101289,0.126931,9.222514,25.542316,29.004246
2,185.000000,-0.004678,0.004890,7.884697,6.201574,-3.808636,1.555014,1.304230,-0.884254,7.085828,0.081446,0.126744,7.426816,25.545656,29.015696
2,186.000000,-0.004704,0.004760,7.895020,4.799570,-3.830235,1.558631,1.300997,-0.905469,5.705039,0.065575,0.126594,5.989820,25.549000,29.026773
2,187.000000,-0.004731,0.004630,7.903321,3.672216,-3.851835,1.561464,1.297536,-0.927696,4.599912,0.052873,0.126473,4.837234,25.552347,29.037598
2,188.000000,-0.004757,0.004499,7.910007,2.764079,-3.873435,1.563674,1.293923,-0.950700,3.714779,0.042699,0.126377,3.910787,25.555698,29.048248
2,189.000000,-0.004784,0.004369,7.915403,2.031247,-3.895034,1.565386,1.290217,-0.974293,3.005540,0.034546,0.126299,3.164382,25.559053,29.058775
2,190.000000,-0.004810,0.004239,7.919766,1.438641,-3.916634,1.566702,1.286467,-0.998327,2.436968,0.028011,0.126243,2.561754,25.562414,29.069216
2,191.000000,-0.004828,0.004148,7.923303,0.958286,-3.930997,1.567822,1.283982,-1.014054,1.972340,0.022671,0.126188,2.073576,25.565779,29.079592
2,192.000000,-0.004846,0.004057,7.926163,0.569827,-3.945360,1.568681,1.281453,-1.030087,1.599914,0.018390,0.126149,1.679249,25.569149,29.089918
2,193.000000,-0.004863,0.003965,7.928483,0.254729,-3.959723,1.569332,1.278903,-1.046350,1.301078,0.014955,0.126121,1.359627,25.572523,29.100206
2,194.000000,-0.004881,0.003874,7.930369,0.000000,-3.974086,1.569818,1.276349,-1.062781,1.062781,0.012216,0.126093,0.000000,25.575903,29.093950
2,195.000000,-0.004898,0.003783,7.931910,0.000000,-3.988449,1.570173,1.273807,-1.079331,1.079331,0.012406,0.126046,0.000000,25.579271,29.087713
2,196.000000,-0.004916,0.003692,7.933473,0.000000,-4.002813,1.570543,1.271330,-1.095802,1.095802,0.012595,0.126039,0.000000,25.582628,29.081493
2,197.000000,-0.004934,0.003601,7.935061,0.000000,-4.017176,1.570928,1.268918,-1.112191,1.112191,0.012784,0.125993,0.000000,25.585974,29.075293
2,198.000000,-0.004951,0.003510,7.936671,0.000000,-4.031538,1.571329,1.266571,-1.128500,1.128500,0.012971,0.125984,0.000000,25.589308,29.069109
2,199.000000,-0.004969,0.003418,7.938305,0.000000,-4.045902,1.571746,1.264289,-1.144729,1.144729,0.013158,0.125954,0.000000,25.592630,29.062944
2,200.000000,-0.004987,0.003327,7.939963,0.000000,-4.060265,1.572177,1.262072,-1.160878,1.160878,0.013343,0.125938,0.000000,25.595942,29.056797
2,201.000000,-0.004994,0.003263,7.941643,0.000000,-4.066205,1.572689,1.260628,-1.167749,1.167749,0.013422,0.125906,0.000000,25.599241,29.050669
2,202.000000,-0.005001,0.003200,7.943333,0.000000,-4.072144,1.573208,1.259215,-1.174583,1.174583,0.013501,0.125875,0.000000,25.602530,29.044558
2,203.000000,-0.005009,0.003136,7.945033,0.000000,-4.078084,1.573733,1.257833,-1.181379,1.181379,0.013579,0.125844,0.000000,25.605806,29.038465
2,204.000000,-0.005016,0.003072,7.946742,0.000000,-4.084023,1.574265,1.256482,-1.188138,1.188138,0.013657,0.125831,0.000000,25.609072,29.032391
2,205.000000,-0.005023,0.003008,7.948460,0.000000,-4.089962,1.574804,1.255162,-1.194857,1.194857,0.013734,0.125798,0.000000,25.612326,29.026333
2,206.000000,-0.005030,0.002944,7.950188,0.000000,-4.095902,1.575350,1.253874,-1.201539,1.201539,0.013811,0.125765,0.000000,25.615568,29.020294
2,207.000000,-0.005038,0.002881,7.951925,0.000000,-4.101842,1.575903,1.252617,-1.208184,1.208184,0.013887,0.125746,0.000000,25.618801,29.014273
2,208.000000,-0.005045,0.002817,7.953671,0.000000,-4.107781,1.576462,1.251391,-1.214790,1.214790,0.013963,0.125725,0.000000,25.622023,29.008268
2,209.000000,-0.005052,0.002753,7.955427,0.000000,-4.113721,1.577028,1.250197,-1.221358,1.221358,0.014039,0.125685,0.000000,25.625233,29.002283
2,210.000000,-0.005060,0.002689,7.957191,0.000000,-4.119660,1.577600,1.249033,-1.227888,1.227888,0.014114,0.125658,0.000000,25.628431,28.996315
2,211.000000,-0.005064,0.002644,7.958964,0.000000,-4.122867,1.578216,1.248307,-1.231206,1.231206,0.014152,0.125630,0.000000,25.631620,28.990364
2,212.000000,-0.005067,0.002600,7.960742,0.000000,-4.126074,1.578835,1.247595,-1.234505,1.234505,0.014190,0.125594,0.000000,25.634798,28.984430
2,213.000000,-0.005071,0.002555,7.962524,0.000000,-4.129281,1.579458,1.246899,-1.237785,1.237785,0.014227,0.125567,0.000000,25.637964,28.978514
2,214.000000,-0.005075,0.002510,7.964311,0.000000,-4.132487,1.580084,1.246217,-1.241048,1.241048,0.014265,0.125549,0.000000,25.641119,28.972614
2,215.000000,-0.005079,0.002466,7.966102,0.000000,-4.135694,1.580713,1.245551,-1.244291,1.244291,0.014302,0.125506,0.000000,25.644262,28.966734
2,216.000000,-0.005083,0.002421,7.967896,0.000000,-4.138901,1.581346,1.244900,-1.247517,1.247517,0.014339,0.125488,0.000000,25.647396,28.960871
2,217.000000,-0.005087,0.002376,7.969696,0.000000,-4.142107,1.581981,1.244264,-1.250724,1.250724,0.014376,0.125462,0.000000,25.650518,28.955025
2,218.000000,-0.005091,0.002332,7.971500,0.000000,-4.145314,1.582620,1.243643,-1.253912,1.253912,0.014413,0.125426,0.000000,25.653631,28.949196
2,219.000000,-0.005095,0.002287,7.973308,0.000000,-4.148521,1.583263,1.243038,-1.257082,1.257082,0.014449,0.125415,0.000000,25.656733,28.943382
2,220.000000,-0.005099,0.002242,7.975120,0.000000,-4.151728,1.583908,1.242447,-1.260234,1.260234,0.014485,0.125379,0.000000,25.659822,28.937586
2,221.000000,-0.005107,0.002211,7.976936,0.000000,-4.158276,1.584578,1.242112,-1.266447,1.266447,0.014557,0.125340,0.000000,25.662903,28.931808
2,222.000000,-0.005115,0.002180,7.978760,0.000000,-4.164824,1.585253,1.241784,-1.272650,1.272650,0.014628,0.125308,0.000000,25.665972,28.926046
2,223.000000,-0.005123,0.002149,7.980593,0.000000,-4.171372,1.585932,1.241464,-1.278838,1.278838,0.014699,0.125299,0.000000,25.669031,28.920301
2,224.000000,-0.005131,0.002117,7.982435,0.000000,-4.177920,1.586614,1.241153,-1.285015,1.285015,0.014770,0.125264,0.000000,25.672079,28.914574
2,225.000000,-0.005139,0.002086,7.984285,0.000000,-4.184469,1.587302,1.240849,-1.291180,1.291180,0.014841,0.125235,0.000000,25.675117,28.908863
2,226.000000,-0.005147,0.002055,7.986144,0.000000,-4.191018,1.587993,1.240554,-1.297332,1.297332,0.014912,0.125195,0.000000,25.678144,28.903170
2,227.000000,-0.005155,0.002023,7.988011,0.000000,-4.197566,1.588689,1.240267,-1.303472,1.303472,0.014982,0.125176,0.000000,25.681162,28.897491
2,228.000000,-0.005163,0.001992,7.989886,0.000000,-4.204114,1.589389,1.239988,-1.309599,1.309599,0.015053,0.125146,0.000000,25.684168,28.891830
2,229.000000,-0.005171,0.001961,7.991770,0.000000,-4.210662,1.590093,1.239717,-1.315714,1.315714,0.015123,0.125120,0.000000,25.687164,28.886187
2,230.000000,-0.005179,0.001930,7.993662,0.000000,-4.217211,1.590801,1.239454,-1.321817,1.321817,0.015193,0.125097,0.000000,25.690151,28.880558
2,231.000000,-0.005195,0.001962,7.995563,0.000000,-4.230224,1.591604,1.240199,-1.333283,1.333283,0.015325,0.125056,0.000000,25.693127,28.874947
2,232.000000,-0.005211,0.001994,7.997479,0.000000,-4.243238,1.592413,1.240956,-1.344730,1.344730,0.015457,0.125033,0.000000,25.696093,28.869350
2,233.000000,-0.005227,0.002026,7.999412,0.000000,-4.256251,1.593231,1.241725,-1.356158,1.356158,0.015588,0.124983,0.000000,25.699047,28.863771
2,234.000000,-0.005243,0.002058,8.001360,0.000000,-4.269265,1.594056,1.242504,-1.367566,1.367566,0.015719,0.124966,0.000000,25.701992,28.858210
2,235.000000,-0.005259,0.002090,8.003325,0.000000,-4.282278,1.594887,1.243296,-1.378956,1.378956,0.015850,0.124919,0.000000,25.704926,28.852665
2,236.000000,-0.005275,0.002122,8.005304,0.000000,-4.295292,1.595727,1.244099,-1.390328,1.390328,0.015981,0.124903,0.000000,25.707850,28.847136
2,237.000000,-0.005291,0.002154,8.007300,0.000000,-4.308306,1.596573,1.244913,-1.401681,1.401681,0.016111,0.124857,0.000000,25.710764,28.841623
2,238.000000,-0.005307,0.002187,8.009312,0.000000,-4.321319,1.597427,1.245739,-1.413014,1.413014,0.016242,0.124839,0.000000,25.713667,28.836126
2,239.000000,-0.005323,0.002219,8.011339,0.000000,-4.334333,1.598288,1.246577,-1.424329,1.424329,0.016372,0.124820,0.000000,25.716560,28.830645
2,240.000000,-0.005339,0.002251,8.013383,0.000000,-4.347346,1.599157,1.247427,-1.435624,1.435624,0.016501,0.124769,0.000000,25.719444,28.825180
2,241.000000,-0.005363,0.002363,8.015442,0.000000,-4.367016,1.600171,1.249829,-1.451878,1.451878,0.016688,0.124744,0.000000,25.722319,28.819731
2,242.000000,-0.005388,0.002476,8.017524,0.000000,-4.386686,1.601205,1.252342,-1.468001,1.468001,0.016874,0.124695,0.000000,25.725182,28.814299
2,243.000000,-0.005412,0.002588,8.019628,0.000000,-4.406357,1.602257,1.254968,-1.483994,1.483994,0.017057,0.124650,0.000000,25.728035,28.808884
2,244.000000,-0.005436,0.002701,8.021753,0.000000,-4.426027,1.603328,1.257706,-1.499855,1.499855,0.017240,0.124636,0.000000,25.730879,28.803484
2,245.000000,-0.005460,0.002813,8.023902,0.000000,-4.445698,1.604418,1.260557,-1.515585,1.515585,0.017421,0.124623,0.000000,25.733713,28.798098
2,246.000000,-0.005484,0.002926,8.026073,0.000000,-4.465368,1.605526,1.263521,-1.531182,1.531182,0.017600,0.124583,0.000000,25.736538,28.792728
2,247.000000,-0.005508,0.003038,8.028265,0.000000,-4.485039,1.606654,1.266599,-1.546648,1.546648,0.017778,0.124543,0.000000,25.739351,28.787374
2,248.000000,-0.005533,0.003151,8.030479,0.000000,-4.504708,1.607800,1.269791,-1.561979,1.561979,0.017954,0.124502,0.000000,25.742155,28.782038
2,249.000000,-0.005557,0.003263,8.032715,0.000000,-4.524379,1.608965,1.273097,-1.577179,1.577179,0.018128,0.124459,0.000000,25.744949,28.776716
2,250.000000,-0.005581,0.003376,8.034971,0.000000,-4.544049,1.610148,1.276518,-1.592245,1.592245,0.018302,0.124439,0.000000,25.747734,28.771410
2,251.000000,-0.005605,0.003326,8.037249,0.000000,-4.563714,1.610936,1.275444,-1.612196,1.612196,0.018531,0.124412,0.000000,25.750509,28.766119
2,252.000000,-0.005629,0.003276,8.039554,0.000000,-4.583379,1.611737,1.274391,-1.632112,1.632112,0.018760,0.124371,0.000000,25.753275,28.760843
2,253.000000,-0.005653,0.003226,8.041887,0.000000,-4.603044,1.612552,1.273360,-1.651993,1.651993,0.018988,0.124339,0.000000,25.756031,28.755583
2,254.000000,-0.005677,0.003176,8.044249,0.000000,-4.622708,1.613379,1.272351,-1.671839,1.671839,0.019217,0.124315,0.000000,25.758778,28.750338
2,255.000000,-0.005702,0.003126,8.046638,0.000000,-4.642373,1.614220,1.271364,-1.691651,1.691651,0.019444,0.124250,0.000000,25.761513,28.745110
2,256.000000,-0.005726,0.003077,8.049053,0.000000,-4.662037,1.615073,1.270398,-1.711429,1.711429,0.019672,0.124215,0.000000,25.764238,28.739897
2,257.000000,-0.005750,0.003027,8.051497,0.000000,-4.681702,1.615940,1.269454,-1.731171,1.731171,0.019899,0.124185,0.000000,25.766954,28.734699
2,258.000000,-0.005774,0.002977,8.053967,0.000000,-4.701366,1.616819,1.268531,-1.750878,1.750878,0.020125,0.124157,0.000000,25.769661,28.729517
2,259.000000,-0.005798,0.002927,8.056466,0.000000,-4.721031,1.617712,1.267630,-1.770551,1.770551,0.020351,0.124108,0.000000,25.772358,28.724350
2,260.000000,-0.005822,0.002877,8.058991,0.000000,-4.740695,1.618618,1.266751,-1.790189,1.790189,0.020577,0.124060,0.000000,25.775045,28.719198
2,261.000000,-0.005835,0.002827,8.061544,0.000000,-4.751022,1.619535,1.265882,-1.800466,1.800466,0.020695,0.124014,0.000000,25.777723,28.714064
2,262.000000,-0.005848,0.002777,8.064111,0.000000,-4.761348,1.620461,1.265034,-1.810715,1.810715,0.020813,0.123994,0.000000,25.780392,28.708942
2,263.000000,-0.005860,0.002726,8.066691,0.000000,-4.771675,1.621394,1.264206,-1.820937,1.820937,0.020930,0.123953,0.000000,25.783051,28.703836
2,264.000000,-0.005873,0.002676,8.069285,0.000000,-4.782001,1.622335,1.263398,-1.831131,1.831131,0.021047,0.123891,0.000000,25.785700,28.698748
2,265.000000,-0.005886,0.002626,8.071893,0.000000,-4.792327,1.623283,1.262611,-1.841295,1.841295,0.021164,0.123854,0.000000,25.788340,28.693674
2,266.000000,-0.005898,0.002575,8.074514,0.000000,-4.802653,1.624239,1.261845,-1.851432,1.851432,0.021281,0.123839,0.000000,25.790972,28.688614
2,267.000000,-0.005911,0.002525,8.077149,0.000000,-4.812980,1.625202,1.261099,-1.861541,1.861541,0.021397,0.123780,0.000000,25.793594,28.683569
2,268.000000,-0.005924,0.002475,8.079798,0.000000,-4.823307,1.626173,1.260373,-1.871621,1.871621,0.021513,0.123743,0.000000,25.796207,28.678539
2,269.000000,-0.005936,0.002424,8.082459,0.000000,-4.833633,1.627152,1.259669,-1.881674,1.881674,0.021628,0.123704,0.000000,25.798811,28.673525
2,270.000000,-0.005949,0.002374,8.085135,0.000000,-4.843959,1.628138,1.258985,-1.891697,1.891697,0.021744,0.123664,0.000000,25.801405,28.668526
2,271.000000,-0.005951,0.002339,8.087824,0.000000,-4.845327,1.629159,1.258623,-1.892407,1.892407,0.021752,0.123621,0.000000,25.803989,28.663540
2,272.000000,-0.005953,0.002304,8.090513,0.000000,-4.846695,1.630180,1.258270,-1.893107,1.893107,0.021760,0.123580,0.000000,25.806564,28.658569
2,273.000000,-0.005954,0.002268,8.093203,0.000000,-4.848063,1.631204,1.257925,-1.893796,1.893796,0.021768,0.123543,0.000000,25.809132,28.653614
2,274.000000,-0.005956,0.002233,8.095892,0.000000,-4.849432,1.632228,1.257590,-1.894475,1.894475,0.021776,0.123486,0.000000,25.811689,28.648674
2,275.000000,-0.005958,0.002198,8.098581,0.000000,-4.850799,1.633253,1.257264,-1.895143,1.895143,0.021783,0.123455,0.000000,25.814238,28.643747
2,276.000000,-0.005959,0.002163,8.101271,0.000000,-4.852167,1.634280,1.256947,-1.895802,1.895802,0.021791,0.123405,0.000000,25.816776,28.638836
2,277.000000,-0.005961,0.002127,8.103960,0.000000,-4.853535,1.635308,1.256639,-1.896450,1.896450,0.021798,0.123379,0.000000,25.819307,28.633940
2,278.000000,-0.005963,0.002092,8.106649,0.000000,-4.854904,1.636337,1.256340,-1.897088,1.897088,0.021806,0.123334,0.000000,25.821829,28.629057
2,279.000000,-0.005964,0.002057,8.109339,0.000000,-4.856271,1.637368,1.256050,-1.897715,1.897715,0.021813,0.123293,0.000000,25.824341,28.624189
2,280.000000,-0.005966,0.002022,8.112028,0.000000,-4.857639,1.638399,1.255770,-1.898332,1.898332,0.021820,0.123254,0.000000,25.826843,28.619335
2,281.000000,-0.005966,0.001997,8.114717,0.000000,-4.857336,1.639448,1.255681,-1.897068,1.897068,0.021805,0.123211,0.000000,25.829338,28.614496
2,282.000000,-0.005965,0.001972,8.117404,0.000000,-4.857032,1.640497,1.255596,-1.895801,1.895801,0.021791,0.123172,0.000000,25.831823,28.609671
2,283.000000,-0.005965,0.001948,8.120088,0.000000,-4.856728,1.641545,1.255515,-1.894530,1.894530,0.021776,0.123138,0.000000,25.834299,28.604860
2,284.000000,-0.005964,0.001923,8.122769,0.000000,-4.856423,1.642593,1.255438,-1.893254,1.893254,0.021762,0.123107,0.000000,25.836767,28.600063
2,285.000000,-0.005964,0.001899,8.125448,0.000000,-4.856120,1.643641,1.255365,-1.891976,1.891976,0.021747,0.123060,0.000000,25.839226,28.595280
2,286.000000,-0.005964,0.001874,8.128124,0.000000,-4.855816,1.644688,1.255296,-1.890694,1.890694,0.021732,0.123018,0.000000,25.841677,28.590511
2,287.000000,-0.005963,0.001849,8.130797,0.000000,-4.855512,1.645735,1.255231,-1.889407,1.889407,0.021717,0.122959,0.000000,25.844118,28.585758
2,288.000000,-0.005963,0.001825,8.133468,0.000000,-4.855208,1.646782,1.255170,-1.888118,1.888118,0.021703,0.122928,0.000000,25.846550,28.581018
2,289.000000,-0.005963,0.001800,8.136135,0.000000,-4.854904,1.647828,1.255113,-1.886824,1.886824,0.021688,0.122879,0.000000,25.848974,28.576292
2,290.000000,-0.005962,0.001775,8.138800,0.000000,-4.854600,1.648874,1.255060,-1.885528,1.885528,0.021673,0.122837,0.000000,25.851389,28.571581
2,291.000000,-0.005969,0.001758,8.141462,0.000000,-4.859898,1.649930,1.255125,-1.889705,1.889705,0.021721,0.122810,0.000000,25.853796,28.566883
2,292.000000,-0.005975,0.001741,8.144130,0.000000,-4.865197,1.650988,1.255193,-1.893878,1.893878,0.021769,0.122782,0.000000,25.856195,28.562199
2,293.000000,-0.005982,0.001723,8.146803,0.000000,-4.870495,1.652049,1.255264,-1.898044,1.898044,0.021817,0.122731,0.000000,25.858585,28.557528
2,294.000000,-0.005988,0.001706,8.149481,0.000000,-4.875794,1.653113,1.255337,-1.902205,1.902205,0.021864,0.122700,0.000000,25.860968,28.552870
2,295.000000,-0.005995,0.001689,8.152164,0.000000,-4.881092,1.654179,1.255414,-1.906361,1.906361,0.021912,0.122648,0.000000,25.863340,28.548225
2,296.000000,-0.006001,0.001672,8.154851,0.000000,-4.886390,1.655247,1.255492,-1.910512,1.910512,0.021960,0.122614,0.000000,25.865705,28.543594
2,297.000000,-0.006008,0.001654,8.157543,0.000000,-4.891688,1.656318,1.255574,-1.914658,1.914658,0.022008,0.122558,0.000000,25.868061,28.538979
2,298.000000,-0.006014,0.001637,8.160240,0.000000,-4.896987,1.657392,1.255658,-1.918799,1.918799,0.022055,0.122543,0.000000,25.870409,28.534374
2,299.000000,-0.006021,0.001620,8.162943,0.000000,-4.902286,1.658468,1.255745,-1.922934,1.922934,0.022103,0.122482,0.000000,25.872747,28.529785
2,300.000000,-0.006027,0.001603,8.165650,0.000000,-4.907584,1.659547,1.255835,-1.927063,1.927063,0.022150,0.122462,0.000000,25.875078,28.525209
2,301.000000,-0.006039,0.001591,8.168363,0.000000,-4.917336,1.660635,1.256000,-1.935562,1.935562,0.022248,0.122393,0.000000,25.877401,28.520647
2,302.000000,-0.006051,0.001579,8.171085,0.000000,-4.927088,1.661728,1.256168,-1.944054,1.944054,0.022345,0.122378,0.000000,25.879717,28.516098
2,303.000000,-0.006063,0.001566,8.173820,0.000000,-4.936840,1.662825,1.256338,-1.952538,1.952538,0.022443,0.122313,0.000000,25.882023,28.511562
2,304.000000,-0.006075,0.001554,8.176564,0.000000,-4.946592,1.663928,1.256510,-1.961015,1.961015,0.022540,0.122280,0.000000,25.884321,28.507040
2,305.000000,-0.006087,0.001542,8.179320,0.000000,-4.956344,1.665035,1.256685,-1.969485,1.969485,0.022638,0.122237,0.000000,25.886610,28.502531
2,306.000000,-0.006099,0.001530,8.182088,0.000000,-4.966095,1.666148,1.256863,-1.977947,1.977947,0.022735,0.122204,0.000000,25.888891,28.498035
2,307.000000,-0.006111,0.001518,8.184866,0.000000,-4.975848,1.667265,1.257042,-1.986402,1.986402,0.022832,0.122140,0.000000,25.891165,28.493553
2,308.000000,-0.006123,0.001506,8.187654,0.000000,-4.985600,1.668387,1.257224,-1.994850,1.994850,0.022929,0.122127,0.000000,25.893431,28.489082
2,309.000000,-0.006135,0.001494,8.190454,0.000000,-4.995352,1.669515,1.257408,-2.003291,2.003291,0.023026,0.122061,0.000000,25.895687,28.484627
